iso	chr	start	end
Gd_00614-ba	chr1004	1581988	1583255
Gd_00614-ba	chr1004	1584562	1589092
Gd_00614-ba	chr1004	1602535	1611377
Gd_00614-ba	chr1004	1618630	1623962
Gd_00614-ba	chr1004	1623976	1635696
Gd_00614-ba	chr1004	1635708	1639011
Gd_00614-ba	chr1004	1639066	1653094
Gd_00614-ba	chr1004	1653109	1654915
Gd_00614-ba	chr1004	1654947	1667631
Gd_00614-ba	chr1004	1667853	1702331
Gd_00614-ba	chr1004	1702476	1704467
Gd_00614-ba	chr1004	1711178	1716858
Gd_00614-ba	chr1004	1726369	1726922
Gd_00614-ba	chr1004	1726956	1727654
Gd_00614-ba	chr1004	1727667	1734946
Gd_00614-ba	chr1004	1734966	1737235
Gd_00614-ba	chr1004	1737801	1739089
Gd_00614-ba	chr1004	1740842	1743911
Gd_00614-ba	chr1004	1743925	1755612
Gd_00614-ba	chr1004	1755688	1755974
Gd_00614-ba	chr1004	1755993	1767838
Gd_00614-ba	chr1004	1768769	1768992
Gd_00614-ba	chr1004	1781305	1787184
Gd_00614-ba	chr1004	1789046	1795928
Gd_00614-ba	chr1004	1796065	1796347
Gd_00614-ba	chr1004	1799796	1802564
Gd_00614-ba	chr1004	1802588	1817072
Gd_00614-ba	chr1004	1817084	1825219
Gd_00614-ba	chr1004	1825233	1834806
Gd_00614-ba	chr1004	1835430	1836842
Gd_00614-ba	chr1004	1889711	1889925
Gd_00614-ba	chr1004	1889964	1890266
Gd_00614-ba	chr1004	1890306	1931127
Gd_00614-ba	chr1004	1931145	1934522
Gd_00614-ba	chr1004	1938266	1940372
Gd_00614-ba	chr1004	1940387	1943504
Gd_00614-ba	chr1004	1943689	1944833
Gd_00614-ba	chr1004	1944870	1950018
Gd_00614-ba	chr1004	1950034	1972384
Gd_00614-ba	chr1004	1973281	1974479
Gd_00614-ba	chr1004	1974490	1980035
Gd_00614-ba	chr1004	1980459	1985415
Gd_00614-ba	chr1004	1985431	1985911
Gd_00614-ba	chr1004	1987905	1992598
Gd_00614-ba	chr1004	2023121	2023543
Gd_00614-ba	chr1004	2023594	2023778
Gd_00614-ba	chr1004	2023839	2023948
Gd_00614-ba	chr1004	2024124	2025898
Gd_00614-ba	chr1004	2027571	2028289
Gd_00614-ba	chr1004	2035246	2036612
Gd_00614-ba	chr1004	2086031	2088732
Gd_00614-ba	chr1004	2088760	2093152
Gd_00614-ba	chr1004	2093163	2093964
Gd_00614-ba	chr1004	2093975	2098865
Gd_00614-ba	chr1004	2100451	2100944
Gd_00614-ba	chr1004	2101249	2111682
Gd_00614-ba	chr1004	2113333	2113741
Gd_00614-ba	chr1004	2124165	2124447
Gd_00614-ba	chr1004	2124671	2126168
Gd_00614-ba	chr1004	2126486	2126606
Gd_00614-ba	chr1004	2127434	2175434
Gd_00614-ba	chr1004	2175476	2176679
Gd_00614-ba	chr1004	2176720	2177089
Gd_00614-ba	chr1004	2212595	2213249
Gd_00614-ba	chr1004	2214038	2218781
Gd_00614-ba	chr1004	2290372	2292455
Gd_00614-ba	chr1004	2325154	2325768
Gd_00614-ba	chr1004	2325850	2326297
Gd_00614-ba	chr1004	2326384	2328154
Gd_00614-ba	chr1004	2559002	2561565
Gd_00614-ba	chr1004	2669651	2676681
Gd_00614-ba	chr1004	2676703	2683228
Gd_00614-ba	chr1004	2683437	2684852
Gd_00614-ba	chr1004	2766329	2767725
Gd_00614-ba	chr1004	2767744	2768579
Gd_00614-ba	chr1004	2768613	2771384
Gd_00614-ba	chr1004	2771405	2771925
Gd_00614-ba	chr1004	2774133	2778965
Gd_00614-ba	chr1004	2778976	2785125
Gd_00614-ba	chr1004	2787338	2790869
Gd_00614-ba	chr1004	2790882	2792076
Gd_00614-ba	chr1004	2792089	2796130
Gd_00614-ba	chr1004	2872900	2873002
Gd_00614-ba	chr1004	2876270	2886896
Gd_00614-ba	chr1004	2886975	2890054
Gd_00614-ba	chr1004	2890208	2892442
Gd_00614-ba	chr1004	2892459	2894726
Gd_00614-ba	chr1004	2894770	2895252
Gd_00614-ba	chr1004	3076682	3077801
Gd_00614-ba	chr1004	3096716	3105794
Gd_00614-ba	chr1004	3139429	3140479
Gd_00614-ba	chr1004	3141661	3147075
Gd_00614-ba	chr1004	3147314	3147556
Gd_00614-ba	chr1004	3147600	3148012
Gd_00614-ba	chr1004	3153279	3153948
Gd_00614-ba	chr1004	3153963	3157863
Gd_00614-ba	chr1005	80498	82754
Gd_00614-ba	chr1005	82799	84197
Gd_00614-ba	chr1005	86191	92597
Gd_00614-ba	chr1005	92613	93620
Gd_00614-ba	chr1005	97129	97366
Gd_00614-ba	chr1005	313862	314223
Gd_00614-ba	chr1005	314240	315330
Gd_00614-ba	chr1005	317121	320617
Gd_00614-ba	chr1005	320674	321276
Gd_00614-ba	chr1005	321370	322325
Gd_00614-ba	chr1005	323256	323940
Gd_00614-ba	chr1005	324881	325191
Gd_00614-ba	chr1005	981657	983971
Gd_00614-ba	chr1005	989754	992500
Gd_00614-ba	chr1005	994565	994749
Gd_00614-ba	chr1005	995691	996115
Gd_00614-ba	chr1005	1238964	1239109
Gd_00614-ba	chr1005	1240008	1244484
Gd_00614-ba	chr1005	1244732	1273720
Gd_00614-ba	chr1005	1273964	1276764
Gd_00614-ba	chr1005	1276804	1280397
Gd_00614-ba	chr1005	1289089	1290136
Gd_00614-ba	chr1005	1297932	1299301
Gd_00614-ba	chr1005	1308276	1308911
Gd_00614-ba	chr1005	1315230	1331010
Gd_00614-ba	chr1005	1335039	1335322
Gd_00614-ba	chr1005	1335393	1335515
Gd_00614-ba	chr1005	1340766	1341402
Gd_00614-ba	chr1005	1345010	1351224
Gd_00614-ba	chr1005	1351295	1354638
Gd_00614-ba	chr1005	1354653	1358387
Gd_00614-ba	chr1005	1360595	1362252
Gd_00614-ba	chr1005	1371831	1374458
Gd_00614-ba	chr1005	1382262	1390927
Gd_00614-ba	chr1005	1399993	1402619
Gd_00614-ba	chr1005	1402635	1402909
Gd_00614-ba	chr1005	1402974	1403208
Gd_00614-ba	chr1005	1633032	1634416
Gd_00614-ba	chr1005	1650967	1651233
Gd_00614-ba	chr1005	1731508	1732034
Gd_00614-ba	chr1005	1732051	1732184
Gd_00614-ba	chr1005	1740219	1747267
Gd_00614-ba	chr1005	1763717	1764448
Gd_00614-ba	chr1005	1765927	1766840
Gd_00614-ba	chr1005	1767586	1769680
Gd_00614-ba	chr1005	1771508	1777503
Gd_00614-ba	chr1005	1788450	1796329
Gd_00614-ba	chr1005	1796343	1796998
Gd_00614-ba	chr1005	1797020	1797577
Gd_00614-ba	chr1005	1797963	1798118
Gd_00614-ba	chr1005	1798176	1798341
Gd_00614-ba	chr1005	1798358	1805496
Gd_00614-ba	chr1005	1807010	1818258
Gd_00614-ba	chr1005	1818276	1818500
Gd_00614-ba	chr1005	1820494	1823653
Gd_00614-ba	chr1005	1829550	1846921
Gd_00614-ba	chr1005	1846950	1859822
Gd_00614-ba	chr1005	1859954	1867326
Gd_00614-ba	chr1005	1867340	1867722
Gd_00614-ba	chr1005	1876466	1878478
Gd_00614-ba	chr1005	1879485	1880838
Gd_00614-ba	chr1005	1887600	1888515
Gd_00614-ba	chr1005	1893990	1908792
Gd_00614-ba	chr1005	1912887	1917805
Gd_00614-ba	chr1005	1918578	1919671
Gd_00614-ba	chr1005	1919923	1921230
Gd_00614-ba	chr1005	1921241	1939051
Gd_00614-ba	chr1005	1939074	1944703
Gd_00614-ba	chr1005	1955483	1961166
Gd_00614-ba	chr1005	1961201	1961332
Gd_00614-ba	chr1005	1961563	1968222
Gd_00614-ba	chr1005	1970417	1971444
Gd_00614-ba	chr1005	1971824	1972351
Gd_00614-ba	chr1005	1972391	1972526
Gd_00614-ba	chr1005	1986131	1996622
Gd_00614-ba	chr1005	1996892	1997520
Gd_00614-ba	chr1005	1999496	1999601
Gd_00614-ba	chr1005	2003012	2008540
Gd_00614-ba	chr1005	2008559	2010072
Gd_00614-ba	chr1005	2010115	2017482
Gd_00614-ba	chr1005	2019677	2020012
Gd_00614-ba	chr1005	2020952	2024902
Gd_00614-ba	chr1005	2024923	2056626
Gd_00614-ba	chr1005	2057583	2057915
Gd_00614-ba	chr1005	2058140	2069593
Gd_00614-ba	chr1005	2069626	2106418
Gd_00614-ba	chr1005	2106437	2140893
Gd_00614-ba	chr1005	2140919	2212897
Gd_00614-ba	chr1005	2212963	2213765
Gd_00614-ba	chr1005	2213784	2214643
Gd_00614-ba	chr1005	2214658	2218352
Gd_00614-ba	chr1005	2218384	2222613
Gd_00614-ba	chr1005	2222644	2242430
Gd_00614-ba	chr1005	2250242	2251262
Gd_00614-ba	chr1005	2252508	2253068
Gd_00614-ba	chr1005	2257271	2257450
Gd_00614-ba	chr1005	2258404	2265279
Gd_00614-ba	chr1005	2269523	2270383
Gd_00614-ba	chr1005	2288279	2290963
Gd_00614-ba	chr1005	2300954	2302424
Gd_00614-ba	chr1005	2302639	2306260
Gd_00614-ba	chr1005	2435927	2440292
Gd_00614-ba	chr1005	2440368	2443067
Gd_00614-ba	chr1005	2447671	2451016
Gd_00614-ba	chr1005	2451428	2453168
Gd_00614-ba	chr1005	2454751	2455116
Gd_00614-ba	chr1005	2457836	2458166
Gd_00614-ba	chr1005	2459705	2460019
Gd_00614-ba	chr1005	2462000	2465489
Gd_00614-ba	chr1005	2467032	2527714
Gd_00614-ba	chr1005	2528195	2530864
Gd_00614-ba	chr1005	2531680	2553128
Gd_00614-ba	chr1005	2553179	2555541
Gd_00614-ba	chr1005	2555558	2566066
Gd_00614-ba	chr1005	2568279	2600568
Gd_00614-ba	chr1005	2609425	2612590
Gd_00614-ba	chr1005	2612612	2613381
Gd_00614-ba	chr1005	2625145	2628618
Gd_00614-ba	chr1005	2628949	2629342
Gd_00614-ba	chr1005	2636345	2695353
Gd_00614-ba	chr1005	2695434	2758584
Gd_00614-ba	chr1005	2758683	2765801
Gd_00614-ba	chr1005	2765847	2780249
Gd_00614-ba	chr1005	2780289	2783581
Gd_00614-ba	chr1005	2783600	2793477
Gd_00614-ba	chr1005	2793488	2797081
Gd_00614-ba	chr1005	2797139	2808459
Gd_00614-ba	chr1005	2808471	2826998
Gd_00614-ba	chr1005	2827037	2829403
Gd_00614-ba	chr1005	2841406	2844985
Gd_00614-ba	chr1005	2845064	2868712
Gd_00614-ba	chr1005	2868865	2869696
Gd_00614-ba	chr1005	2877434	2877711
Gd_00614-ba	chr1005	2877772	2877904
Gd_00614-ba	chr1005	2877946	2878566
Gd_00614-ba	chr1005	2878579	2887552
Gd_00614-ba	chr1005	2887577	2891889
Gd_00614-ba	chr1005	2891944	2892112
Gd_00614-ba	chr1005	2892155	2925655
Gd_00614-ba	chr1005	2925670	2942106
Gd_00614-ba	chr1005	2942118	2952216
Gd_00614-ba	chr1005	2952260	2966745
Gd_00614-ba	chr1005	2967004	2968622
Gd_00614-ba	chr1005	2997185	3003411
Gd_00614-ba	chr1005	3003661	3004186
Gd_00614-ba	chr1005	3005197	3015321
Gd_00614-ba	chr1005	3015338	3016356
Gd_00614-ba	chr1005	3018609	3018784
Gd_00614-ba	chr1005	3021367	3029345
Gd_00614-ba	chr1005	3029362	3029468
Gd_00614-ba	chr1005	3029507	3030198
Gd_00614-ba	chr1005	3030221	3030403
Gd_00614-ba	chr1005	3030621	3035695
Gd_00614-ba	chr1005	3035708	3045125
Gd_00614-ba	chr1005	3045137	3046664
Gd_00614-ba	chr1005	3046678	3052896
Gd_00614-ba	chr1005	3053077	3057763
Gd_00614-ba	chr1005	3105612	3117206
Gd_00614-ba	chr1005	3127620	3152269
Gd_00614-ba	chr1005	3152285	3152740
Gd_00614-ba	chr1005	3152765	3168400
Gd_00614-ba	chr1005	3174412	3176924
Gd_00614-ba	chr1005	3176961	3177159
Gd_00614-ba	chr1005	3183893	3184256
Gd_00614-ba	chr1005	3184353	3184472
Gd_00614-ba	chr1005	3184511	3187529
Gd_00614-ba	chr1005	3187549	3192116
Gd_00614-ba	chr1005	3192453	3200698
Gd_00614-ba	chr1005	3200779	3210542
Gd_00614-ba	chr1005	3210749	3219538
Gd_00614-ba	chr1005	3219569	3220629
Gd_00614-ba	chr1005	3220643	3223166
Gd_00614-ba	chr1005	3223205	3223712
Gd_00614-ba	chr1005	3223757	3224070
Gd_00614-ba	chr1005	3224203	3225520
Gd_00614-ba	chr1005	3225533	3234379
Gd_00614-ba	chr1005	3235852	3240000
Gd_00614-ba	chr1005	3240043	3240976
Gd_00614-ba	chr1005	3241056	3241993
Gd_00614-ba	chr1005	3242265	3242948
Gd_00614-ba	chr1005	3243497	3243645
Gd_00614-ba	chr1005	3243734	3243961
Gd_00614-ba	chr1005	3244005	3244420
Gd_00614-ba	chr1005	3251223	3253408
Gd_00614-ba	chr1005	3253438	3257147
Gd_00614-ba	chr1005	3257159	3257713
Gd_00614-ba	chr1005	3258108	3258638
Gd_00614-ba	chr1005	3259822	3261375
Gd_00614-ba	chr1005	3261564	3261704
Gd_00614-ba	chr1005	3262650	3262993
Gd_00614-ba	chr1005	3263011	3269353
Gd_00614-ba	chr1005	3272034	3277367
Gd_00614-ba	chr1005	3277400	3279342
Gd_00614-ba	chr1005	3279364	3279670
Gd_00614-ba	chr1005	3286397	3289098
Gd_00614-ba	chr1005	3290029	3310869
Gd_00614-ba	chr1005	3310909	3311159
Gd_00614-ba	chr1005	3311170	3311481
Gd_00614-ba	chr1005	3311520	3316231
Gd_00614-ba	chr1005	3316295	3317151
Gd_00614-ba	chr1005	3317368	3326361
Gd_00614-ba	chr1005	3327333	3327581
Gd_00614-ba	chr1005	3328171	3334843
Gd_00614-ba	chr1005	3559428	3561255
Gd_00614-ba	chr1005	3567199	3577866
Gd_00614-ba	chr1005	3626621	3635067
Gd_00614-ba	chr1005	3635982	3637585
Gd_00614-ba	chr1005	3637596	3646322
Gd_00614-ba	chr1005	3646746	3647068
Gd_00614-ba	chr1005	3654864	3656521
Gd_00614-ba	chr1006	4696	5032
Gd_00614-ba	chr1006	120639	125602
Gd_00614-ba	chr1006	275845	279182
Gd_00614-ba	chr1006	318237	319492
Gd_00614-ba	chr1006	319607	325791
Gd_00614-ba	chr1006	327654	338989
Gd_00614-ba	chr1006	339227	340162
Gd_00614-ba	chr1006	341104	342560
Gd_00614-ba	chr1006	343041	344107
Gd_00614-ba	chr1006	344121	344653
Gd_00614-ba	chr1006	708506	708769
Gd_00614-ba	chr1006	710527	715977
Gd_00614-ba	chr1006	716354	720609
Gd_00614-ba	chr1006	721872	722385
Gd_00614-ba	chr1006	877261	877661
Gd_00614-ba	chr1006	877849	878328
Gd_00614-ba	chr1006	1813136	1815208
Gd_00614-ba	chr1006	1815295	1815796
Gd_00614-ba	chr1006	1815819	1824280
Gd_00614-ba	chr1006	1826143	1828638
Gd_00614-ba	chr1006	2703816	2708666
Gd_00614-ba	chr1006	2708684	2713452
Gd_00614-ba	chr1006	2719132	2740135
Gd_00614-ba	chr1006	2740213	2745620
Gd_00614-ba	chr1006	2745661	2746264
Gd_00614-ba	chr1006	2746288	2746495
Gd_00614-ba	chr1006	2746509	2747711
Gd_00614-ba	chr1006	2747744	2753148
Gd_00614-ba	chr1006	2754090	2758343
Gd_00614-ba	chr1006	2759284	2761192
Gd_00614-ba	chr1006	2762133	2763145
Gd_00614-ba	chr1006	2763163	2783878
Gd_00614-ba	chr1006	2783909	2799208
Gd_00614-ba	chr1006	2799225	2806945
Gd_00614-ba	chr1006	2806961	2820289
Gd_00614-ba	chr1006	2820300	2825481
Gd_00614-ba	chr1006	2825803	2835119
Gd_00614-ba	chr1006	2853641	2857684
Gd_00614-ba	chr1006	3018788	3021445
Gd_00614-ba	chr1006	3419294	3426402
Gd_00614-ba	chr1006	3428261	3435691
Gd_00614-ba	chr1006	3435714	3443403
Gd_00614-ba	chr1006	3443467	3445903
Gd_00614-ba	chr1006	3445924	3450643
Gd_00614-ba	chr1006	3531116	3536854
Gd_00614-ba	chr1006	3639501	3642414
Gd_00614-ba	chr1006	3644287	3655498
Gd_00614-ba	chr1006	3657303	3658095
Gd_00614-ba	chr1006	3996296	3996605
Gd_00614-ba	chr1006	4149347	4150947
Gd_00614-ba	chr1006	4151308	4171185
Gd_00614-ba	chr1006	4171272	4174124
Gd_00614-ba	chr1006	4220438	4220989
Gd_00614-ba	chr1006	4232769	4233700
Gd_00614-ba	chr1006	4234906	4236256
Gd_00614-ba	chr1006	4415827	4429926
Gd_00614-ba	chr1006	4575498	4589530
Gd_00614-ba	chr1006	4589651	4590922
Gd_00614-ba	chr1006	4685802	4686480
Gd_00614-ba	chr1006	4686857	4687816
Gd_00614-ba	chr1006	4688297	4689081
Gd_00614-ba	chr1006	4689562	4706777
Gd_00614-ba	chr1006	4710527	4710715
Gd_00614-ba	chr1006	4728726	4728932
Gd_00614-ba	chr1006	4729394	4729494
Gd_00614-ba	chr1006	4729542	4731880
Gd_00614-ba	chr1006	4734439	4734552
Gd_00614-ba	chr1006	4741183	4741433
Gd_00614-ba	chr1006	4741971	4742304
Gd_00614-ba	chr1006	4744414	4747089
Gd_00614-ba	chr1006	4747779	4750456
Gd_00614-ba	chr1006	4784889	4787686
Gd_00614-ba	chr1006	4798351	4801075
Gd_00614-ba	chr1006	4801317	4802572
Gd_00614-ba	chr1006	4802605	4804496
Gd_00614-ba	chr1006	4811209	4813429
Gd_00614-ba	chr1006	4813529	4814379
Gd_00614-ba	chr1006	4814774	4816930
Gd_00614-ba	chr1006	4817093	4824184
Gd_00614-ba	chr1006	4846636	4846875
Gd_00614-ba	chr1007	59300	59478
Gd_00614-ba	chr1007	166256	167049
Gd_00614-ba	chr1007	213236	214319
Gd_00614-ba	chr1007	220227	220520
Gd_00614-ba	chr1007	235908	238471
Gd_00614-ba	chr1007	260008	264704
Gd_00614-ba	chr1007	422321	427169
Gd_00614-ba	chr1007	427187	427548
Gd_00614-ba	chr1007	427612	444953
Gd_00614-ba	chr1007	444968	449177
Gd_00614-ba	chr1007	452233	452428
Gd_00614-ba	chr1007	452488	452723
Gd_00614-ba	chr1007	452767	453230
Gd_00614-ba	chr1007	458938	466587
Gd_00614-ba	chr1007	466644	505926
Gd_00614-ba	chr1007	505967	512329
Gd_00614-ba	chr1007	512402	518093
Gd_00614-ba	chr1007	522469	524604
Gd_00614-ba	chr1007	524632	524964
Gd_00614-ba	chr1007	525128	527938
Gd_00614-ba	chr1007	527993	536724
Gd_00614-ba	chr1007	536739	542675
Gd_00614-ba	chr1007	542698	558151
Gd_00614-ba	chr1007	558164	563154
Gd_00614-ba	chr1007	563635	565559
Gd_00614-ba	chr1007	566040	590807
Gd_00614-ba	chr1007	594879	596410
Gd_00614-ba	chr1007	596434	625608
Gd_00614-ba	chr1007	638796	642778
Gd_00614-ba	chr1007	642814	643206
Gd_00614-ba	chr1007	643393	652198
Gd_00614-ba	chr1007	658219	666323
Gd_00614-ba	chr1007	700288	708438
Gd_00614-ba	chr1007	709051	709449
Gd_00614-ba	chr1007	716219	716668
Gd_00614-ba	chr1007	716744	716865
Gd_00614-ba	chr1007	717683	719140
Gd_00614-ba	chr1007	719535	722250
Gd_00614-ba	chr1007	722813	739578
Gd_00614-ba	chr1007	826580	834296
Gd_00614-ba	chr1007	834359	840070
Gd_00614-ba	chr1007	840100	840227
Gd_00614-ba	chr1007	841816	843191
Gd_00614-ba	chr1007	857236	857479
Gd_00614-ba	chr1007	861304	861494
Gd_00614-ba	chr1007	863296	893315
Gd_00614-ba	chr1007	893329	918463
Gd_00614-ba	chr1007	957863	959568
Gd_00614-ba	chr1007	967144	967716
Gd_00614-ba	chr1007	968097	968251
Gd_00614-ba	chr1007	972752	973587
Gd_00614-ba	chr1007	1414137	1431542
Gd_00614-ba	chr1007	1431555	1436307
Gd_00614-ba	chr1007	1440186	1443193
Gd_00614-ba	chr1007	1443235	1445896
Gd_00614-ba	chr1007	1446040	1463408
Gd_00614-ba	chr1007	1463889	1464352
Gd_00614-ba	chr1007	1464611	1465102
Gd_00614-ba	chr1007	1474569	1480710
Gd_00614-ba	chr1007	1492855	1496872
Gd_00614-ba	chr1007	1496943	1515493
Gd_00614-ba	chr1007	1515600	1525009
Gd_00614-ba	chr1007	1528285	1530213
Gd_00614-ba	chr1007	1536527	1537687
Gd_00614-ba	chr1007	1543671	1544306
Gd_00614-ba	chr1007	1544350	1556152
Gd_00614-ba	chr1007	1556221	1559609
Gd_00614-ba	chr1007	1655466	1656205
Gd_00614-ba	chr1007	1656217	1656936
Gd_00614-ba	chr1007	1771148	1775636
Gd_00614-ba	chr1007	1775669	1777749
Gd_00614-ba	chr1007	1778220	1784359
Gd_00614-ba	chr1007	1784557	1787734
Gd_00614-ba	chr1007	1787926	1793902
Gd_00614-ba	chr1007	1793913	1794981
Gd_00614-ba	chr1007	1794993	1796797
Gd_00614-ba	chr1007	1796819	1803379
Gd_00614-ba	chr1007	1810368	1810771
Gd_00614-ba	chr1007	1810788	1821860
Gd_00614-ba	chr1007	1822310	1822493
Gd_00614-ba	chr1007	1824380	1826390
Gd_00614-ba	chr1007	1826664	1829234
Gd_00614-ba	chr1007	1829479	1829892
Gd_00614-ba	chr1007	1829994	1831709
Gd_00614-ba	chr1007	1831814	1832815
Gd_00614-ba	chr1007	1833200	1834012
Gd_00614-ba	chr1007	1834034	1841804
Gd_00614-ba	chr1007	1841867	1847967
Gd_00614-ba	chr1007	1848000	1855306
Gd_00614-ba	chr1007	1855424	1860233
Gd_00614-ba	chr1007	1916144	1929793
Gd_00614-ba	chr1007	1929811	1935526
Gd_00614-ba	chr1007	1935537	1936298
Gd_00614-ba	chr1007	1936309	1943254
Gd_00614-ba	chr1007	1943285	1948708
Gd_00614-ba	chr1007	2053827	2054493
Gd_00614-ba	chr1007	2249789	2249894
Gd_00614-ba	chr1007	2251981	2252649
Gd_00614-ba	chr1007	2252790	2254978
Gd_00614-ba	chr1007	2261978	2264288
Gd_00614-ba	chr1007	2350111	2350323
Gd_00614-ba	chr1007	2365912	2367295
Gd_00614-ba	chr1007	2367554	2372300
Gd_00614-ba	chr1007	2372359	2373515
Gd_00614-ba	chr1007	2373548	2374278
Gd_00614-ba	chr1007	2374296	2375156
Gd_00614-ba	chr1007	2375194	2377511
Gd_00614-ba	chr1007	2378076	2378878
Gd_00614-ba	chr1007	2401801	2402328
Gd_00614-ba	chr1007	2405752	2406079
Gd_00614-ba	chr1007	2407021	2408072
Gd_00614-ba	chr1007	2414580	2431766
Gd_00614-ba	chr1007	2446406	2447986
Gd_00614-ba	chr1007	2561600	2573527
Gd_00614-ba	chr1007	2573577	2577932
Gd_00614-ba	chr1007	2579548	2579894
Gd_00614-ba	chr1007	2579911	2610275
Gd_00614-ba	chr1008	3026	5972
Gd_00614-ba	chr1008	190240	191638
Gd_00614-ba	chr1008	191658	193562
Gd_00614-ba	chr1008	194504	196073
Gd_00614-ba	chr1008	196094	201282
Gd_00614-ba	chr1008	201331	204316
Gd_00614-ba	chr1008	204796	215797
Gd_00614-ba	chr1008	215822	217580
Gd_00614-ba	chr1008	218267	219194
Gd_00614-ba	chr1008	219226	226108
Gd_00614-ba	chr1008	226119	229599
Gd_00614-ba	chr1008	229615	229968
Gd_00614-ba	chr1008	234621	235414
Gd_00614-ba	chr1008	238215	242336
Gd_00614-ba	chr1008	243738	244132
Gd_00614-ba	chr1008	288335	290135
Gd_00614-ba	chr1008	290170	290688
Gd_00614-ba	chr1008	321536	323452
Gd_00614-ba	chr1008	323517	335619
Gd_00614-ba	chr1008	335771	343666
Gd_00614-ba	chr1008	343703	344725
Gd_00614-ba	chr1008	346587	347263
Gd_00614-ba	chr1008	361110	361536
Gd_00614-ba	chr1008	361552	369319
Gd_00614-ba	chr1008	369651	372476
Gd_00614-ba	chr1008	375257	375368
Gd_00614-ba	chr1008	379923	381686
Gd_00614-ba	chr1008	382628	384231
Gd_00614-ba	chr1008	386094	387001
Gd_00614-ba	chr1008	387013	400006
Gd_00614-ba	chr1008	400517	409048
Gd_00614-ba	chr1008	409067	419685
Gd_00614-ba	chr1008	419934	421387
Gd_00614-ba	chr1008	421402	425414
Gd_00614-ba	chr1008	425437	425869
Gd_00614-ba	chr1008	433143	435870
Gd_00614-ba	chr1008	435913	457463
Gd_00614-ba	chr1008	457486	460159
Gd_00614-ba	chr1008	464434	472384
Gd_00614-ba	chr1008	472466	484415
Gd_00614-ba	chr1008	486278	487437
Gd_00614-ba	chr1008	496441	497183
Gd_00614-ba	chr1008	503598	503965
Gd_00614-ba	chr1008	506985	508372
Gd_00614-ba	chr1008	509209	511192
Gd_00614-ba	chr1008	512082	520980
Gd_00614-ba	chr1008	520992	531101
Gd_00614-ba	chr1008	531123	531873
Gd_00614-ba	chr1008	544361	544559
Gd_00614-ba	chr1008	544832	545480
Gd_00614-ba	chr1008	545572	546088
Gd_00614-ba	chr1008	546168	547732
Gd_00614-ba	chr1008	561348	562431
Gd_00614-ba	chr1008	563372	579464
Gd_00614-ba	chr1008	588590	588818
Gd_00614-ba	chr1008	592140	592931
Gd_00614-ba	chr1008	592968	593288
Gd_00614-ba	chr1008	596052	598024
Gd_00614-ba	chr1008	598250	599206
Gd_00614-ba	chr1008	604578	604905
Gd_00614-ba	chr1008	604938	611433
Gd_00614-ba	chr1008	611456	611953
Gd_00614-ba	chr1008	612081	612380
Gd_00614-ba	chr1008	612429	614388
Gd_00614-ba	chr1008	623554	624699
Gd_00614-ba	chr1008	625094	642733
Gd_00614-ba	chr1008	642814	643000
Gd_00614-ba	chr1008	643034	658327
Gd_00614-ba	chr1008	658345	660498
Gd_00614-ba	chr1008	667331	668672
Gd_00614-ba	chr1008	668689	677761
Gd_00614-ba	chr1008	677780	686943
Gd_00614-ba	chr1008	686961	688955
Gd_00614-ba	chr1008	688969	717185
Gd_00614-ba	chr1008	717204	721229
Gd_00614-ba	chr1008	721532	721865
Gd_00614-ba	chr1008	722401	722802
Gd_00614-ba	chr1008	724596	724807
Gd_00614-ba	chr1008	724930	725156
Gd_00614-ba	chr1008	725891	726583
Gd_00614-ba	chr1008	731188	733362
Gd_00614-ba	chr1008	733377	734827
Gd_00614-ba	chr1008	734848	737254
Gd_00614-ba	chr1008	737273	746939
Gd_00614-ba	chr1008	746975	749410
Gd_00614-ba	chr1008	749430	749785
Gd_00614-ba	chr1008	750694	750948
Gd_00614-ba	chr1008	751003	768279
Gd_00614-ba	chr1008	1506288	1515606
Gd_00614-ba	chr1008	1516548	1517155
Gd_00614-ba	chr1008	1517204	1524787
Gd_00614-ba	chr1008	1549324	1551676
Gd_00614-ba	chr1008	1551757	1555539
Gd_00614-ba	chr1008	1555557	1556976
Gd_00614-ba	chr1008	1557230	1557775
Gd_00614-ba	chr1008	1563593	1563834
Gd_00614-ba	chr1008	1581676	1590396
Gd_00614-ba	chr1008	1590445	1599160
Gd_00614-ba	chr1008	1599177	1602785
Gd_00614-ba	chr1008	1602841	1604877
Gd_00614-ba	chr1008	1633490	1633969
Gd_00614-ba	chr1008	1634666	1648101
Gd_00614-ba	chr1008	1653115	1661618
Gd_00614-ba	chr1008	1663481	1668522
Gd_00614-ba	chr1008	1671552	1680798
Gd_00614-ba	chr1008	1680811	1681018
Gd_00614-ba	chr1008	1681051	1681470
Gd_00614-ba	chr1008	1699470	1700402
Gd_00614-ba	chr1008	1709915	1715472
Gd_00614-ba	chr1008	1715610	1716591
Gd_00614-ba	chr1008	1717072	1719826
Gd_00614-ba	chr1008	1754310	1757906
Gd_00614-ba	chr1008	1758191	1766952
Gd_00614-ba	chr1008	1772294	1775415
Gd_00614-ba	chr1008	1826106	1827753
Gd_00614-ba	chr1008	1827968	1832589
Gd_00614-ba	chr1008	1833532	1835445
Gd_00614-ba	chr1008	1848908	1852231
Gd_00614-ba	chr1008	1852277	1852619
Gd_00614-ba	chr1008	1852633	1862403
